,pid,info_cost,PR_type,message,trial_index,trial_i,delays,score,relative_score,n_click,clicks,click_times,path,action_times
126,12,0.01,featureBased,full,6,11,"[0, 0, 0]",37.84,1.12,16,"[3, 4, 2, 5, 12, 7, 13, 10, 6, 11, 17, 9, 16, 15, 8, 14]","[818, 1896, 2679, 3402, 4787, 5620, 6373, 7144, 7737, 8429, 9233, 9854, 10617, 11469, 12382, 13055]","[1, 2, 6, 11]","[24562, 28826, 29723]"
127,12,0.01,featureBased,full,7,10,"[0, 0, 0]",21.84,0.7830303030303031,16,"[12, 7, 13, 3, 10, 6, 11, 2, 5, 4, 14, 8, 15, 16, 9, 17]","[1578, 2109, 2780, 3452, 4225, 4767, 5340, 6232, 7045, 7888, 8892, 9521, 10215, 11539, 12371, 12963]","[1, 2, 6, 10]","[21798, 26143, 27091]"
128,12,0.01,featureBased,full,8,0,"[0, 0, 0]",39.84,2.4911111111111115,16,"[12, 7, 13, 3, 10, 6, 11, 2, 4, 5, 14, 8, 15, 16, 9, 17]","[2003, 2604, 3407, 4169, 5113, 5695, 6498, 7500, 8323, 9246, 11051, 11874, 12716, 14095, 15115, 16487]","[1, 4, 8, 14]","[19243, 22874, 24092]"
129,12,0.01,featureBased,full,9,1,"[0, 0, 0]",45.84,1.9946666666666668,16,"[12, 7, 13, 3, 10, 6, 2, 11, 5, 4, 14, 8, 15, 16, 9, 17]","[1698, 2287, 2970, 3732, 4555, 5338, 6211, 7138, 8097, 9251, 10274, 10977, 11700, 13053, 13655, 14447]","[1, 5, 9, 16]","[16404, 20813, 21945]"
130,12,0.01,featureBased,full,10,3,"[0, 0, 0]",33.84,2.186153846153846,16,"[12, 7, 13, 3, 10, 6, 2, 11, 5, 4, 16, 9, 17, 8, 14, 15]","[1804, 2404, 3067, 3722, 4532, 5175, 5807, 6519, 7492, 8324, 9299, 9960, 10646, 12145, 13038, 14092]","[1, 2, 6, 10]","[16679, 20770, 21914]"
131,12,0.01,featureBased,full,11,2,"[0, 0, 0]",33.84,1.7420000000000002,16,"[12, 7, 13, 3, 10, 6, 11, 2, 5, 9, 17, 16, 4, 8, 14, 15]","[1532, 2385, 3439, 4504, 5576, 6218, 7140, 8164, 10200, 10943, 12216, 13197, 14243, 15114, 16056, 17119]","[1, 2, 6, 10]","[20129, 23970, 24901]"
132,12,0.01,featureBased,full,12,9,"[0, 0, 0]",36.84,0.6420000000000001,16,"[12, 7, 13, 3, 10, 6, 2, 11, 5, 9, 17, 16, 4, 8, 14, 15]","[2265, 2949, 3670, 4502, 5638, 6238, 7753, 8395, 9318, 9830, 10361, 11204, 12057, 12749, 13421, 14312]","[1, 3, 7, 12]","[23602, 27774, 28648]"
133,13,2.5,featureBased,full,1,6,"[14, 0, 4]",1.5,-0.02830188679245283,5,"[4, 3, 2, 5, 16]","[7350, 7764, 8118, 8474, 37418]","[1, 5, 9, 16]","[11059, 30964, 38759]"
134,13,2.5,featureBased,full,2,4,"[7, 3, 4]",17.0,0.34210526315789475,4,"[3, 5, 7, 12]","[1133, 2084, 19474, 25871]","[1, 3, 7, 12]","[3466, 20820, 26525]"
135,13,2.5,featureBased,full,3,0,"[14, 0, 4]",-9.5,-0.24509803921568626,5,"[4, 2, 5, 3, 11]","[2655, 3503, 5665, 6426, 32083]","[1, 2, 6, 10]","[7434, 27780, 32820]"
136,13,2.5,featureBased,full,4,10,"[7, 0, 4]",21.5,0.5,3,"[3, 4, 16]","[1069, 3135, 19670]","[1, 5, 9, 17]","[4237, 16591, 20436]"
137,13,2.5,featureBased,full,5,1,"[4, 0, 4]",11.0,0.611764705882353,2,"[2, 15]","[38609, 52204]","[1, 4, 8, 15]","[39733, 49632, 52804]"
138,13,2.5,featureBased,full,6,8,"[4, 0, 4]",30.0,0.5454545454545454,2,"[5, 11]","[1159, 11820]","[1, 2, 6, 11]","[2558, 9668, 12285]"
139,13,2.5,featureBased,full,7,5,"[4, 0, 3]",24.0,0.7346938775510204,2,"[4, 13]","[1103, 11945]","[1, 3, 7, 13]","[2568, 9683, 12370]"
140,13,2.5,featureBased,full,8,2,"[4, 0, 4]",11.0,0.6290322580645161,2,"[2, 11]","[2141, 13685]","[1, 2, 6, 10]","[2961, 9935, 14219]"
141,13,2.5,featureBased,full,9,7,"[4, 0, 4]",16.0,0.31666666666666665,2,"[4, 11]","[12047, 25791]","[1, 2, 6, 11]","[13084, 21287, 26523]"
142,13,2.5,featureBased,full,10,9,"[4, 0, 4]",30.0,0.725,2,"[4, 15]","[1081, 11472]","[1, 4, 8, 15]","[1872, 8876, 12267]"
143,13,2.5,featureBased,full,11,11,"[4, 0, 5]",-3.0,-0.20408163265306123,2,"[2, 11]","[5179, 16198]","[1, 2, 6, 11]","[6226, 13275, 17256]"
144,13,2.5,featureBased,full,12,3,"[4, 0, 0]",-11.5,-0.03260869565217391,1,[4],[1759],"[1, 4, 8, 14]","[3033, 10079, 11910]"
145,14,0.01,featureBased,full,1,9,"[0, 0, 0]",36.84,0.6420000000000001,16,"[3, 5, 2, 4, 7, 13, 12, 8, 15, 14, 9, 16, 17, 11, 6, 10]","[4252, 6273, 7861, 9254, 12040, 17250, 18666, 23286, 24827, 26064, 37199, 38348, 39300, 40525, 41541, 43103]","[1, 3, 7, 12]","[55669, 63795, 66652]"
146,14,0.01,featureBased,full,2,10,"[0, 0, 0]",21.84,0.7830303030303031,16,"[3, 7, 13, 12, 4, 8, 14, 15, 5, 2, 6, 11, 10, 16, 9, 17]","[7451, 8563, 9613, 10800, 11985, 13224, 14896, 15984, 19248, 20923, 24175, 25309, 26433, 31912, 33319, 34496]","[1, 2, 6, 10]","[56092, 63311, 65701]"
147,14,0.01,featureBased,full,3,5,"[0, 0, 0]",33.84,1.0613333333333335,16,"[3, 5, 2, 4, 7, 13, 12, 8, 14, 15, 9, 16, 17, 6, 11, 10]","[3323, 4368, 5566, 6644, 8145, 9490, 10639, 14895, 16019, 17118, 28147, 29312, 30553, 42339, 43840, 45016]","[1, 4, 8, 14]","[46911, 55060, 58150]"
148,14,0.01,featureBased,full,4,1,"[0, 0, 0]",45.84,1.9946666666666668,16,"[3, 5, 2, 4, 7, 13, 12, 9, 17, 16, 6, 10, 11, 8, 14, 15]","[3692, 4804, 5965, 7101, 9106, 10279, 11366, 17407, 18676, 19911, 29655, 30475, 31487, 43234, 44652, 45789]","[1, 5, 9, 16]","[57498, 66333, 68388]"
149,14,0.01,featureBased,full,5,2,"[0, 0, 0]",33.84,1.7420000000000002,16,"[5, 3, 2, 4, 9, 17, 16, 8, 14, 15, 6, 11, 10, 7, 13, 12]","[2456, 3409, 4766, 5743, 7503, 8690, 9813, 12674, 13958, 15107, 18053, 19078, 20216, 26293, 27428, 28333]","[1, 2, 6, 10]","[35785, 44326, 45625]"
150,14,0.01,featureBased,full,6,6,"[0, 0, 0]",37.84,1.944761904761905,16,"[3, 5, 2, 4, 9, 16, 17, 7, 13, 12, 8, 14, 15, 6, 10, 11]","[2699, 3586, 4430, 5251, 8725, 9945, 10998, 15325, 16460, 17523, 20111, 21044, 22241, 31706, 33035, 34345]","[1, 2, 6, 11]","[43570, 51352, 55956]"
151,14,0.01,featureBased,full,7,11,"[0, 0, 0]",37.84,1.12,16,"[3, 4, 5, 2, 6, 11, 10, 9, 17, 16, 8, 15, 14, 7, 12, 13]","[4242, 5426, 6732, 7772, 13750, 15070, 16661, 21576, 22786, 23727, 26029, 29754, 30866, 33128, 37090, 38412]","[1, 2, 6, 11]","[43634, 53858, 55613]"
152,14,0.01,featureBased,full,8,3,"[0, 0, 0]",33.84,2.186153846153846,16,"[2, 3, 4, 5, 9, 17, 16, 6, 10, 11, 7, 13, 12, 8, 14, 15]","[2172, 3112, 3968, 4897, 6277, 8063, 9421, 13112, 16230, 18099, 21899, 23066, 23990, 25764, 26634, 27807]","[1, 2, 6, 10]","[37412, 45499, 47314]"
153,14,0.01,featureBased,full,9,4,"[0, 0, 0]",41.84,1.0946666666666667,16,"[2, 3, 4, 5, 8, 14, 15, 9, 17, 16, 7, 12, 13, 6, 10, 11]","[2844, 4174, 5301, 6389, 7771, 8885, 9900, 13567, 16011, 17307, 19729, 21367, 24545, 34865, 36393, 37664]","[1, 5, 9, 17]","[41556, 51396, 52965]"
154,14,0.01,featureBased,full,10,7,"[0, 0, 0]",33.84,1.15125,16,"[3, 5, 2, 4, 6, 10, 11, 7, 13, 12, 9, 17, 16, 8, 14, 15]","[2960, 4058, 5232, 6431, 12262, 13289, 14511, 18067, 19522, 20855, 28275, 30414, 31600, 34130, 36441, 37432]","[1, 5, 9, 17]","[51738, 59912, 61586]"
155,14,0.01,featureBased,full,11,8,"[0, 0, 0]",40.84,1.1280000000000001,16,"[2, 4, 3, 5, 9, 17, 16, 7, 13, 12, 8, 14, 15, 6, 10, 11]","[2477, 3392, 4358, 5384, 7016, 8111, 9223, 11852, 12830, 13857, 16509, 19030, 20081, 23943, 25068, 26010]","[1, 3, 7, 12]","[30564, 39527, 42240]"
156,14,0.01,featureBased,full,12,0,"[0, 0, 0]",39.84,2.4911111111111115,16,"[3, 5, 2, 4, 9, 17, 16, 7, 13, 12, 8, 14, 15, 6, 10, 11]","[8452, 9647, 10551, 11407, 12814, 13877, 14917, 16774, 17924, 18989, 25699, 26993, 28094, 30054, 31372, 32717]","[1, 4, 8, 14]","[34860, 43928, 45516]"
157,16,2.5,objectLevel,full,1,6,"[8, -1, -1]",-28.0,-0.5849056603773585,16,"[5, 9, 16, 17, 3, 7, 13, 2, 6, 11, 10, 4, 8, 14, 15, 12]","[3042, 7835, 10555, 16047, 20002, 21551, 24865, 30483, 32018, 34813, 38222, 40938, 44218, 44731, 45871, 49843]","[1, 2, 6, 11]","[57508, 70964, 74197]"
158,16,2.5,objectLevel,full,2,5,"[-1, -1, -1]",22.0,0.6938775510204082,4,"[3, 4, 5, 2]","[3708, 5862, 7337, 8385]","[1, 2, 6, 10]","[10537, 14018, 16596]"
159,16,2.5,objectLevel,full,3,2,"[3, -1, 5]",-1.0,0.43548387096774194,0,[],[],"[1, 4, 8, 14]","[1927, 9930, 12607]"
160,16,2.5,objectLevel,full,4,1,"[4, -1, 5]",-1.0,0.47058823529411764,4,"[3, 4, 5, 2]","[1399, 3246, 4239, 4992]","[1, 2, 6, 11]","[6824, 14526, 17509]"
161,16,2.5,objectLevel,full,5,7,"[1, -1, -1]",22.0,0.4166666666666667,2,"[7, 3]","[2654, 4185]","[1, 3, 7, 13]","[6983, 11155, 13322]"
162,16,2.5,objectLevel,full,6,0,"[3, -1, 7]",-12.0,-0.29411764705882354,4,"[6, 8, 4, 14]","[2547, 4204, 6697, 9232]","[1, 4, 8, 15]","[12398, 17846, 20101]"
163,16,2.5,objectLevel,full,7,10,"[10, -1, -1]",14.5,0.3108108108108108,3,"[6, 10, 11]","[2577, 4939, 9353]","[1, 2, 6, 10]","[11104, 23306, 24391]"
164,16,2.5,objectLevel,full,8,4,"[-1, -1, -1]",29.0,0.6578947368421053,4,"[7, 8, 15, 14]","[2376, 4053, 6668, 7826]","[1, 4, 8, 14]","[9337, 12118, 13399]"
165,16,2.5,objectLevel,full,9,8,"[1, -1, -1]",20.0,0.3181818181818182,6,"[6, 7, 8, 9, 10, 11]","[2503, 4080, 5730, 8061, 10125, 11568]","[1, 2, 6, 11]","[14089, 17426, 18723]"
166,16,2.5,objectLevel,full,10,3,"[-1, -1, -1]",-4.5,0.11956521739130435,3,"[6, 10, 11]","[1937, 3481, 4662]","[1, 2, 6, 11]","[7271, 9598, 10838]"
167,16,2.5,objectLevel,full,11,9,"[-1, -1, -1]",34.0,0.825,4,"[7, 12, 13, 6]","[1578, 2827, 4439, 7165]","[1, 3, 7, 13]","[12963, 15233, 16680]"
168,16,2.5,objectLevel,full,12,11,"[4, -1, -1]",15.5,0.17346938775510204,5,"[8, 7, 6, 9, 13]","[1831, 3140, 4629, 5930, 8980]","[1, 3, 7, 13]","[10461, 16757, 18400]"
169,17,2.5,featureBased,full,1,0,"[26, 0, 0]",-7.5,-0.20588235294117646,7,"[3, 4, 2, 9, 5, 17, 16]","[2768, 5063, 8114, 9489, 10633, 12657, 13898]","[1, 5, 9, 17]","[17822, 49125, 50980]"
170,17,2.5,featureBased,full,2,7,"[8, 3, 0]",13.5,0.275,3,"[14, 11, 6]","[2933, 4513, 23925]","[1, 2, 6, 11]","[9337, 25475, 30088]"
171,17,2.5,featureBased,full,3,6,"[8, 0, 0]",9.0,0.11320754716981132,2,"[14, 5]","[5017, 9275]","[1, 5, 9, 16]","[10477, 23179, 25351]"
172,17,2.5,featureBased,full,4,2,"[4, 0, 0]",8.5,0.5887096774193549,1,[13],[2468],"[1, 4, 8, 15]","[4735, 13593, 15596]"
173,17,2.5,featureBased,full,5,3,"[4, 0, 0]",-11.5,-0.03260869565217391,1,[4],[1347],"[1, 4, 8, 14]","[3055, 10749, 13963]"
174,17,2.5,featureBased,full,6,4,"[0, 0, 0]",39.0,0.9210526315789473,0,[],[],"[1, 4, 8, 14]","[7624, 9769, 14713]"
175,17,2.5,featureBased,full,7,8,"[0, 0, 0]",37.0,0.7045454545454546,0,[],[],"[1, 3, 7, 13]","[2453, 5319, 8702]"
176,17,2.5,featureBased,full,8,5,"[0, 0, 0]",27.0,0.7959183673469388,0,[],[],"[1, 5, 9, 17]","[2296, 4186, 7663]"
177,17,2.5,featureBased,full,9,11,"[0, 0, 0]",4.0,-0.061224489795918366,0,[],[],"[1, 2, 6, 10]","[1684, 3620, 6755]"
178,17,2.5,featureBased,full,10,1,"[0, 0, 0]",9.0,0.5882352941176471,0,[],[],"[1, 2, 6, 11]","[1761, 4415, 6806]"
179,17,2.5,featureBased,full,11,9,"[0, 0, 0]",35.0,0.85,0,[],[],"[1, 4, 8, 15]","[2443, 4399, 6758]"
180,17,2.5,featureBased,full,12,10,"[0, 0, 0]",12.0,0.24324324324324326,0,[],[],"[1, 3, 7, 12]","[1804, 4153, 6600]"
181,18,1.0,objectLevel,full,1,8,"[19, -1, -1]",24.0,0.43333333333333335,0,[],[],"[1, 2, 6, 10]","[1850, 28812, 29757]"
182,18,1.0,objectLevel,full,2,1,"[79, -1, 47]",-41.0,-1.0232558139534884,0,[],[],"[1, 4, 8, 15]","[5540, 107237, 110334]"
183,18,1.0,objectLevel,full,3,9,"[6, -1, -1]",22.0,0.5454545454545454,0,[],[],"[1, 3, 7, 13]","[3280, 11704, 13135]"
184,18,1.0,objectLevel,full,4,3,"[-1, -1, -1]",36.0,1.0606060606060606,0,[],[],"[1, 2, 6, 10]","[1542, 4915, 7028]"
185,18,1.0,objectLevel,full,5,2,"[12, -1, -1]",1.0,-0.13793103448275862,0,[],[],"[1, 5, 9, 17]","[2005, 19289, 23644]"
186,18,1.0,objectLevel,full,6,4,"[23, -1, 16]",15.0,0.325,0,[],[],"[1, 3, 7, 13]","[2140, 35823, 38883]"
187,18,1.0,objectLevel,full,7,10,"[17, -1, 10]",21.0,0.9545454545454546,0,[],[],"[1, 4, 8, 14]","[33412, 54988, 58890]"
188,18,1.0,objectLevel,full,8,11,"[10, -1, 5]",24.0,0.5483870967741935,0,[],[],"[1, 3, 7, 12]","[2210, 34797, 36258]"
189,18,1.0,objectLevel,full,9,7,"[41, -1, -1]",2.0,-0.03225806451612903,0,[],[],"[1, 5, 9, 17]","[3920, 50118, 51338]"
190,18,1.0,objectLevel,full,10,6,"[68, -1, -1]",10.0,0.0967741935483871,0,[],[],"[1, 4, 8, 14]","[19479, 95390, 98022]"
191,18,1.0,objectLevel,full,11,0,"[16, -1, 5]",9.0,0.2619047619047619,0,[],[],"[1, 3, 7, 12]","[2203, 32992, 35407]"
192,18,1.0,objectLevel,full,12,5,"[-1, -1, -1]",37.0,1.096774193548387,0,[],[],"[1, 2, 6, 10]","[613, 2588, 4653]"
193,19,2.5,featureBased,full,1,4,"[28, 0, 0]",29.0,0.6578947368421053,4,"[2, 6, 11, 5]","[6690, 10192, 15003, 18774]","[1, 4, 8, 14]","[23371, 59037, 61334]"
194,19,2.5,featureBased,full,2,8,"[0, 0, 0]",26.0,0.45454545454545453,0,[],[],"[1, 4, 8, 15]","[2424, 4128, 5604]"
195,19,2.5,featureBased,full,3,3,"[0, 0, 0]",-4.0,0.13043478260869565,0,[],[],"[1, 3, 7, 12]","[1233, 2828, 3666]"
196,19,2.5,featureBased,full,4,11,"[0, 0, 0]",4.0,-0.061224489795918366,0,[],[],"[1, 2, 6, 10]","[2622, 4257, 5309]"
197,19,2.5,featureBased,full,5,7,"[0, 0, 0]",9.0,0.2,0,[],[],"[1, 4, 8, 14]","[730, 2301, 3387]"
198,19,2.5,featureBased,full,6,1,"[0, 0, 0]",5.0,0.5411764705882353,0,[],[],"[1, 5, 9, 16]","[2288, 3868, 5710]"
199,19,2.5,featureBased,full,7,10,"[0, 0, 0]",17.0,0.3783783783783784,0,[],[],"[1, 2, 6, 11]","[2418, 4026, 4951]"
200,19,2.5,featureBased,full,8,2,"[0, 0, 0]",0.0,0.45161290322580644,0,[],[],"[1, 5, 9, 16]","[1431, 2994, 5102]"
201,19,2.5,featureBased,full,9,6,"[0, 0, 0]",4.0,0.018867924528301886,0,[],[],"[1, 5, 9, 17]","[4044, 6243, 8651]"
202,19,2.5,featureBased,full,10,0,"[0, 0, 0]",-2.0,-0.09803921568627451,0,[],[],"[1, 4, 8, 15]","[2235, 4226, 6240]"
203,19,2.5,featureBased,full,11,9,"[0, 0, 0]",41.0,1.0,0,[],[],"[1, 3, 7, 12]","[1762, 3367, 5782]"
204,19,2.5,featureBased,full,12,5,"[0, 0, 0]",12.0,0.4897959183673469,0,[],[],"[1, 4, 8, 14]","[1994, 3561, 5114]"
205,20,0.01,objectLevel,full,1,1,"[-1, -1, -1]",45.96,1.9986666666666666,4,"[5, 9, 17, 16]","[2369, 8108, 10486, 12385]","[1, 5, 9, 16]","[5348, 8923, 13835]"
206,20,0.01,objectLevel,full,2,4,"[-1, -1, -1]",41.95,1.0983333333333334,5,"[2, 5, 9, 16, 17]","[1424, 2457, 6005, 7779, 9152]","[1, 5, 9, 17]","[3774, 6694, 9846]"
207,20,0.01,objectLevel,full,3,9,"[5, -1, -1]",28.98,0.24900000000000003,2,"[4, 14]","[1054, 12426]","[1, 4, 8, 15]","[2618, 10147, 13242]"
208,20,0.01,objectLevel,full,4,2,"[21, -1, -1]",4.94,0.29700000000000004,6,"[3, 5, 2, 4, 16, 17]","[1185, 2239, 3177, 3959, 30227, 31623]","[1, 5, 9, 17]","[4750, 28046, 32326]"
209,20,0.01,objectLevel,full,5,11,"[-1, -1, -1]",37.94,1.123125,6,"[2, 5, 4, 3, 10, 11]","[2242, 3185, 4077, 5041, 9545, 10479]","[1, 2, 6, 11]","[5912, 7706, 11176]"
210,20,0.01,objectLevel,full,6,10,"[-1, -1, -1]",21.94,0.7860606060606061,6,"[3, 4, 5, 2, 10, 11]","[1208, 1813, 2650, 3466, 7687, 8743]","[1, 2, 6, 10]","[4445, 6168, 10797]"
211,20,0.01,objectLevel,full,7,6,"[37, -1, 5]",8.93,0.5680952380952381,7,"[2, 5, 4, 3, 9, 16, 17]","[1612, 2218, 3056, 3813, 43672, 44572, 45330]","[1, 5, 9, 17]","[4547, 44098, 45515]"
212,20,0.01,objectLevel,full,8,5,"[-1, -1, -1]",33.94,1.0646666666666667,6,"[5, 2, 3, 4, 14, 15]","[694, 1370, 2240, 3102, 14533, 15474]","[1, 4, 8, 14]","[10095, 12430, 16399]"
213,20,0.01,objectLevel,full,9,3,"[-1, -1, -1]",33.94,2.19,6,"[4, 3, 2, 5, 11, 10]","[914, 1842, 2550, 3267, 9750, 10870]","[1, 2, 6, 10]","[6207, 8143, 11695]"
214,20,0.01,objectLevel,full,10,0,"[21, -1, -1]",10.94,0.8855555555555555,6,"[4, 3, 2, 5, 17, 16]","[672, 1400, 1997, 3119, 30631, 31284]","[1, 5, 9, 17]","[4419, 28764, 72403]"
215,20,0.01,objectLevel,full,11,8,"[13, -1, -1]",31.94,0.8313333333333334,6,"[3, 2, 5, 4, 14, 15]","[1522, 2155, 2874, 3656, 24790, 25691]","[1, 4, 8, 15]","[6711, 22951, 26391]"
216,20,0.01,objectLevel,full,12,7,"[22, -1, -1]",18.94,0.685625,6,"[3, 2, 5, 4, 12, 13]","[436, 1087, 1909, 2667, 31396, 32849]","[1, 3, 7, 12]","[4946, 29435, 33842]"
217,22,1.0,featureBased,full,1,8,"[7, 0, 3]",6.0,-0.16666666666666666,6,"[2, 3, 4, 5, 16, 17]","[4093, 6209, 15061, 16649, 48036, 48910]","[1, 5, 9, 16]","[25970, 45211, 50482]"
218,22,1.0,featureBased,full,2,6,"[0, 0, 0]",46.0,1.2580645161290323,10,"[3, 4, 5, 2, 7, 8, 9, 6, 10, 11]","[1871, 3401, 4284, 5667, 9793, 10859, 11821, 12817, 24248, 25041]","[1, 2, 6, 11]","[16021, 20821, 26077]"
219,22,1.0,featureBased,full,3,9,"[0, 0, 0]",31.0,0.8181818181818182,10,"[4, 3, 2, 5, 8, 7, 6, 9, 14, 15]","[1658, 2449, 3332, 4165, 7433, 9174, 10515, 11519, 18228, 19053]","[1, 4, 8, 15]","[20549, 25900, 27548]"
220,22,1.0,featureBased,full,4,3,"[0, 0, 0]",20.0,0.5757575757575758,16,"[3, 5, 2, 4, 6, 8, 7, 9, 10, 13, 12, 14, 15, 16, 17, 11]","[940, 1782, 2528, 3283, 6164, 7352, 8483, 9328, 10546, 11727, 12640, 13534, 14344, 14978, 15610, 16228]","[1, 2, 6, 10]","[19704, 25643, 26622]"
221,22,1.0,featureBased,full,5,5,"[0, 0, 0]",21.0,0.5806451612903226,16,"[3, 4, 5, 2, 8, 6, 7, 9, 10, 11, 13, 12, 14, 15, 16, 17]","[1326, 2031, 2649, 3305, 5165, 6173, 7183, 8173, 10532, 11325, 12596, 13278, 15896, 16497, 17107, 17843]","[1, 2, 6, 10]","[19062, 24915, 26280]"
222,22,1.0,featureBased,full,6,1,"[0, 0, 0]",34.0,0.7209302325581395,10,"[3, 4, 5, 2, 7, 9, 12, 13, 16, 17]","[1119, 1889, 2537, 3139, 4261, 5147, 10822, 11487, 12337, 13043]","[1, 3, 7, 12]","[17208, 22315, 23901]"
223,22,1.0,featureBased,full,7,7,"[0, 0, 0]",41.0,1.2258064516129032,16,"[3, 4, 5, 2, 8, 7, 6, 9, 14, 15, 10, 11, 13, 12, 16, 17]","[2172, 3146, 3916, 4526, 6704, 8220, 9138, 9923, 12706, 13592, 15942, 16590, 17502, 18182, 20485, 21182]","[1, 4, 8, 14]","[22973, 29747, 31116]"
224,22,1.0,featureBased,full,8,10,"[0, 0, 0]",27.0,1.2272727272727273,13,"[3, 4, 5, 2, 8, 7, 13, 12, 6, 10, 11, 14, 15]","[2260, 3053, 3783, 4585, 5743, 6835, 8792, 9417, 10431, 11417, 12059, 14061, 14759]","[1, 3, 7, 12]","[22348, 27941, 29158]"
225,22,1.0,featureBased,full,9,2,"[0, 0, 0]",26.0,0.7241379310344828,8,"[3, 4, 5, 2, 9, 6, 10, 11]","[1568, 2234, 2874, 3503, 4321, 5108, 7233, 8311]","[1, 2, 6, 10]","[12917, 17865, 19276]"
226,22,1.0,featureBased,full,10,11,"[0, 0, 0]",40.0,1.064516129032258,16,"[3, 4, 5, 2, 6, 9, 7, 10, 11, 17, 16, 12, 13, 8, 14, 15]","[1435, 2097, 2707, 3317, 4623, 5667, 7707, 9752, 10509, 11207, 11905, 13253, 14135, 14805, 16633, 17307]","[1, 2, 6, 11]","[45661, 51537, 52668]"
227,22,1.0,featureBased,full,11,0,"[0, 0, 0]",41.0,1.0238095238095237,13,"[3, 4, 5, 2, 9, 8, 7, 14, 15, 12, 13, 16, 17]","[1436, 2150, 2722, 3356, 4544, 5362, 6284, 10994, 11915, 13109, 14016, 15284, 16110]","[1, 4, 8, 14]","[18025, 24122, 26127]"
228,22,1.0,featureBased,full,12,4,"[0, 0, 0]",26.0,0.6,16,"[3, 4, 5, 2, 8, 9, 7, 6, 16, 17, 14, 15, 12, 13, 10, 11]","[964, 1974, 2927, 3606, 4672, 5593, 7262, 8092, 9496, 10208, 12938, 13604, 14534, 15822, 16912, 17602]","[1, 5, 9, 17]","[19768, 25834, 27089]"
229,23,2.5,objectLevel,full,1,2,"[6, -1, -1]",0.0,0.45161290322580644,2,"[3, 16]","[3678, 17685]","[1, 5, 9, 17]","[6585, 21239, 25119]"
230,23,2.5,objectLevel,full,2,4,"[23, -1, 10]",8.5,0.11842105263157894,3,"[2, 6, 10]","[2673, 34146, 43967]","[1, 2, 6, 11]","[5558, 36093, 45374]"
231,23,2.5,objectLevel,full,3,5,"[4, -1, -1]",19.0,0.6326530612244898,4,"[3, 4, 12, 13]","[4842, 7257, 34865, 35651]","[1, 3, 7, 13]","[8855, 30991, 37199]"
232,23,2.5,objectLevel,full,4,11,"[-1, -1, -1]",24.0,0.3469387755102041,4,"[3, 5, 17, 16]","[21848, 23355, 28203, 28859]","[1, 5, 9, 17]","[24359, 26854, 29870]"
233,23,2.5,objectLevel,full,5,1,"[4, -1, -1]",0.5,0.48823529411764705,5,"[3, 5, 4, 10, 11]","[4565, 5820, 6987, 21660, 24421]","[1, 2, 6, 10]","[8872, 17928, 25784]"
234,23,2.5,objectLevel,full,6,3,"[1, -1, -1]",-15.0,-0.10869565217391304,6,"[3, 4, 2, 5, 14, 15]","[2460, 3214, 5414, 5989, 17265, 17739]","[1, 4, 8, 15]","[7121, 13505, 18929]"
235,23,2.5,objectLevel,full,7,7,"[1, -1, -1]",12.0,0.25,6,"[8, 6, 9, 7, 12, 13]","[2934, 4125, 5332, 6121, 16685, 17264]","[1, 3, 7, 13]","[7425, 11520, 18319]"
236,23,2.5,objectLevel,full,8,6,"[17, -1, 13]",-13.0,-0.3018867924528302,4,"[8, 9, 7, 6]","[14367, 15015, 15686, 16340]","[1, 4, 8, 14]","[17738, 53962, 54968]"
237,23,2.5,objectLevel,full,9,10,"[10, -1, -1]",-3.0,-0.16216216216216217,10,"[8, 9, 7, 6, 10, 11, 14, 15, 4, 2]","[1751, 2333, 2910, 3511, 6167, 6571, 7757, 8223, 10742, 11181]","[1, 2, 6, 10]","[16002, 32462, 33867]"
238,23,2.5,objectLevel,full,10,0,"[7, -1, -1]",-12.0,-0.29411764705882354,6,"[4, 3, 2, 5, 10, 11]","[1633, 3191, 3695, 4124, 17557, 17980]","[1, 2, 6, 10]","[5211, 15515, 19074]"
239,23,2.5,objectLevel,full,11,9,"[4, -1, -1]",27.5,0.6625,3,"[4, 14, 15]","[5362, 30531, 30943]","[1, 4, 8, 15]","[6408, 26247, 32031]"
240,23,2.5,objectLevel,full,12,8,"[-1, -1, -1]",22.0,0.36363636363636365,6,"[4, 2, 3, 5, 12, 13]","[1540, 2457, 2936, 3456, 9514, 10066]","[1, 3, 7, 13]","[4494, 8062, 10957]"
241,25,2.5,featureBased,full,1,7,"[1, 0, 0]",-8.0,-0.08333333333333333,14,"[3, 4, 2, 6, 7, 12, 13, 8, 5, 9, 17, 16, 10, 14]","[12020, 16444, 19402, 37397, 43512, 47382, 48681, 56588, 58622, 60035, 65048, 68104, 72411, 75212]","[1, 3, 7, 13]","[78104, 84627, 85817]"
242,25,2.5,featureBased,full,2,3,"[14, 0, 3]",-9.5,0.010869565217391304,5,"[3, 5, 6, 8, 10]","[2140, 4223, 9037, 12242, 35000]","[1, 2, 6, 11]","[14196, 31957, 35759]"
243,25,2.5,featureBased,full,3,8,"[8, 0, 0]",25.0,0.4318181818181818,4,"[6, 2, 10, 11]","[5428, 8557, 21974, 24450]","[1, 2, 6, 11]","[10026, 20424, 25200]"
