,pid,info_cost,PR_type,message,trial_index,trial_i,score,relative_score,n_click,early_click
833,87,0.01,0,0,6,8,31.97,0.699,3,0.0
834,87,0.01,0,0,7,2,4.97,-0.0010344827586206981,3,0.0
835,87,0.01,0,0,8,7,33.87,0.9958064516129032,13,13.0
836,87,0.01,0,0,9,11,37.93,0.9977419354838709,7,7.0
837,87,0.01,0,0,10,5,33.84,0.9948387096774195,16,16.0
838,87,0.01,0,0,11,6,37.84,0.9948387096774195,16,16.0
839,87,0.01,0,0,12,1,45.88,0.9972093023255815,12,12.0
840,88,1.0,0,0,1,11,32.0,0.5102040816326531,3,3.0
841,88,1.0,0,0,2,4,39.0,0.9210526315789473,3,3.0
842,88,1.0,0,0,3,3,31.0,0.8913043478260869,5,3.0
843,88,1.0,0,0,4,6,11.0,0.1509433962264151,6,3.0
844,88,1.0,0,0,5,9,35.0,0.85,6,4.0
845,88,1.0,0,0,6,0,18.0,0.29411764705882354,4,2.0
846,88,1.0,0,0,7,8,6.0,0.0,6,4.0
847,88,1.0,0,0,8,5,28.0,0.8163265306122449,9,7.0
848,88,1.0,0,0,9,7,31.0,0.5666666666666667,3,3.0
849,88,1.0,0,0,10,2,-6.0,0.3548387096774194,7,6.0
850,88,1.0,0,0,11,1,19.0,0.7058823529411765,6,6.0
851,88,1.0,0,0,12,10,33.0,0.8108108108108109,7,7.0
852,89,2.5,1,1,1,3,-22.5,0.019230769230769232,9,7.0
853,89,2.5,1,1,2,6,4.0,0.3333333333333333,4,3.0
854,89,2.5,1,1,3,11,-0.5,-0.078125,1,1.0
855,89,2.5,1,1,4,10,17.0,0.6363636363636364,2,1.0
856,89,2.5,1,1,5,2,0.0,0.05,2,1.0
857,89,2.5,1,1,6,0,-12.0,-0.3888888888888889,6,4.0
858,89,2.5,1,1,7,4,8.5,-0.016666666666666666,3,2.0
859,89,2.5,1,1,8,5,24.0,0.7333333333333333,2,1.0
860,89,2.5,1,1,9,8,30.0,0.7666666666666667,2,1.0
861,89,2.5,1,1,10,1,-3.0,0.36666666666666664,4,3.0
862,89,2.5,1,1,11,7,24.0,0.84375,2,1.0
863,89,2.5,1,1,12,9,30.0,0.3,2,1.0
864,90,1.0,0,0,1,11,31.0,0.4897959183673469,4,4.0
865,90,1.0,0,0,2,5,32.0,0.8979591836734694,5,5.0
866,90,1.0,0,0,3,2,24.0,0.8387096774193549,10,10.0
867,90,1.0,0,0,4,7,24.0,0.45,10,10.0
868,90,1.0,0,0,5,0,46.0,0.8431372549019608,8,8.0
869,90,1.0,0,0,6,6,46.0,0.8113207547169812,10,10.0
870,90,1.0,0,0,7,3,26.0,0.782608695652174,10,10.0
871,90,1.0,0,0,8,9,32.0,0.775,9,9.0
872,90,1.0,0,0,9,10,30.0,0.7297297297297297,10,10.0
873,90,1.0,0,0,10,1,40.0,0.9529411764705882,4,4.0
874,90,1.0,0,0,11,4,32.0,0.7368421052631579,10,10.0
875,90,1.0,0,0,12,8,43.0,0.8409090909090909,7,7.0
876,91,0.01,0,0,1,0,39.97,0.9992857142857142,3,3.0
877,91,0.01,0,0,2,1,14.96,0.27813953488372095,4,4.0
878,91,0.01,0,0,3,3,26.92,0.7854545454545455,8,8.0
879,91,0.01,0,0,4,5,33.91,0.9970967741935483,9,9.0
880,91,0.01,0,0,5,6,37.88,0.9961290322580646,12,12.0
881,91,0.01,0,0,6,11,37.88,0.9961290322580646,12,12.0
882,91,0.01,0,0,7,7,33.88,0.9961290322580646,12,12.0
883,91,0.01,0,0,8,8,40.91,0.9969999999999999,9,9.0
884,91,0.01,0,0,9,10,21.88,0.9945454545454545,12,12.0
885,91,0.01,0,0,10,9,36.84,0.9951515151515152,16,16.0
886,91,0.01,0,0,11,4,41.9,0.9974999999999999,10,10.0
887,91,0.01,0,0,12,2,33.89,0.9962068965517241,11,11.0
888,92,1.0,1,1,1,10,18.0,0.40540540540540543,10,10.0
889,92,1.0,1,1,2,3,30.0,0.8695652173913043,6,6.0
890,92,1.0,1,1,3,1,32.0,0.8588235294117647,12,12.0
891,92,1.0,1,1,4,5,23.0,0.7142857142857143,14,14.0
892,92,1.0,1,1,5,6,44.0,0.7735849056603774,12,12.0
893,92,1.0,1,1,6,9,29.0,0.7,12,12.0
894,92,1.0,1,1,7,8,36.0,0.6818181818181818,14,14.0
895,92,1.0,1,1,8,7,45.0,0.8,12,12.0
896,92,1.0,1,1,9,11,42.0,0.7142857142857143,14,14.0
897,92,1.0,1,1,10,2,18.0,0.7419354838709677,16,16.0
898,92,1.0,1,1,11,4,30.0,0.6842105263157895,12,12.0
899,92,1.0,1,1,12,0,44.0,0.803921568627451,10,10.0
900,93,2.5,0,0,1,4,-8.0,-0.5666666666666667,16,16.0
901,93,2.5,0,0,2,0,-39.0,-1.8888888888888888,16,16.0
902,93,2.5,0,0,3,5,-32.0,-1.1333333333333333,16,16.0
903,93,2.5,0,0,4,6,12.0,0.7142857142857143,0,0.0
904,93,2.5,0,0,5,2,19.0,1.0,0,0.0
905,93,2.5,0,0,6,8,7.0,0.0,0,0.0
906,93,2.5,0,0,7,7,21.0,0.75,0,0.0
907,93,2.5,0,0,8,3,-4.0,0.7307692307692307,0,0.0
908,93,2.5,0,0,9,10,17.0,0.6363636363636364,2,0.0
909,93,2.5,0,0,10,1,13.0,0.9,0,0.0
910,93,2.5,0,0,11,9,25.0,0.05,0,0.0
911,93,2.5,0,0,12,11,29.0,0.84375,0,0.0
912,94,0.01,0,0,1,3,33.84,0.9951515151515152,16,16.0
913,94,0.01,0,0,2,4,41.84,0.9960000000000001,16,16.0
914,94,0.01,0,0,3,5,33.84,0.9948387096774195,16,16.0
915,94,0.01,0,0,4,9,36.84,0.9951515151515152,16,16.0
916,94,0.01,0,0,5,0,39.84,0.9961904761904763,16,16.0
917,94,0.01,0,0,6,7,33.84,0.9948387096774195,16,16.0
918,94,0.01,0,0,7,8,40.84,0.9946666666666668,16,16.0
919,94,0.01,0,0,8,10,21.84,0.9927272727272727,16,16.0
920,94,0.01,0,0,9,6,37.89,0.9964516129032258,11,11.0
921,94,0.01,0,0,10,2,33.86,0.9951724137931034,14,12.0
922,94,0.01,0,0,11,1,45.88,0.9972093023255815,12,12.0
923,94,0.01,0,0,12,11,37.88,0.9961290322580646,12,12.0
924,95,0.01,1,1,1,5,6.88,0.12516129032258064,12,12.0
925,95,0.01,1,1,2,10,3.94,0.17909090909090908,6,6.0
926,95,0.01,1,1,3,6,37.92,0.9974193548387097,8,8.0
927,95,0.01,1,1,4,0,39.9,0.9976190476190476,10,10.0
928,95,0.01,1,1,5,3,33.89,0.9966666666666667,11,11.0
929,95,0.01,1,1,6,2,33.89,0.9962068965517241,11,11.0
930,95,0.01,1,1,7,1,45.89,0.9974418604651163,11,11.0
931,95,0.01,1,1,8,8,40.86,0.9953333333333333,14,14.0
932,95,0.01,1,1,9,9,36.88,0.9963636363636365,12,12.0
933,95,0.01,1,1,10,4,41.88,0.9970000000000001,12,12.0
934,95,0.01,1,1,11,11,37.88,0.9961290322580646,12,12.0
935,95,0.01,1,1,12,7,33.88,0.9961290322580646,12,12.0
936,96,1.0,0,0,1,9,18.0,0.425,4,1.0
937,96,1.0,0,0,2,4,0.0,-0.10526315789473684,6,4.0
938,96,1.0,0,0,3,3,5.0,0.32608695652173914,5,3.0
939,96,1.0,0,0,4,10,21.0,0.4864864864864865,7,4.0
940,96,1.0,0,0,5,2,26.0,0.8709677419354839,8,6.0
941,96,1.0,0,0,6,8,45.0,0.8863636363636364,5,3.0
942,96,1.0,0,0,7,1,34.0,0.8823529411764706,10,10.0
943,96,1.0,0,0,8,5,30.0,0.8571428571428571,7,7.0
944,96,1.0,0,0,9,7,49.0,0.8666666666666667,8,8.0
945,96,1.0,0,0,10,11,48.0,0.8367346938775511,8,8.0
946,96,1.0,0,0,11,0,50.0,0.9215686274509803,4,4.0
947,96,1.0,0,0,12,6,46.0,0.8113207547169812,10,10.0
948,97,1.0,0,0,1,10,8.0,0.13513513513513514,5,5.0
949,97,1.0,0,0,2,6,9.0,0.11320754716981132,0,0.0
950,97,1.0,0,0,3,11,35.0,0.5714285714285714,0,0.0
951,97,1.0,0,0,4,7,49.0,0.8666666666666667,0,0.0
952,97,1.0,0,0,5,0,54.0,1.0,0,0.0
953,97,1.0,0,0,6,2,1.0,0.46774193548387094,0,0.0
954,97,1.0,0,0,7,3,36.0,1.0,0,0.0
955,97,1.0,0,0,8,1,12.0,0.6235294117647059,0,0.0
956,97,1.0,0,0,9,4,26.0,0.5789473684210527,0,0.0
957,97,1.0,0,0,10,5,31.0,0.8775510204081632,0,0.0
958,97,1.0,0,0,11,8,6.0,0.0,0,0.0
959,97,1.0,0,0,12,9,5.0,0.1,0,0.0
960,98,1.0,0,0,1,1,40.0,0.9529411764705882,4,1.0
961,98,1.0,0,0,2,4,34.0,0.7894736842105263,8,8.0
962,98,1.0,0,0,3,11,48.0,0.8367346938775511,8,8.0
963,98,1.0,0,0,4,6,40.0,0.6981132075471698,16,16.0
964,98,1.0,0,0,5,9,25.0,0.6,16,16.0
965,98,1.0,0,0,6,5,-9.0,0.061224489795918366,5,2.0
966,98,1.0,0,0,7,3,23.0,0.717391304347826,13,13.0
967,98,1.0,0,0,8,7,45.0,0.8,12,12.0
968,98,1.0,0,0,9,8,38.0,0.7272727272727273,12,12.0
969,98,1.0,0,0,10,10,15.0,0.32432432432432434,13,13.0
970,98,1.0,0,0,11,2,23.0,0.8225806451612904,11,11.0
971,98,1.0,0,0,12,0,43.0,0.7843137254901961,11,11.0
976,100,1.0,0,0,1,5,-6.0,0.12244897959183673,2,0.0
977,100,1.0,0,0,2,9,17.0,0.4,5,2.0
978,100,1.0,0,0,3,1,19.0,0.7058823529411765,6,6.0
979,100,1.0,0,0,4,6,46.0,0.8113207547169812,10,10.0
980,100,1.0,0,0,5,8,36.0,0.6818181818181818,14,14.0
981,100,1.0,0,0,6,2,22.0,0.8064516129032258,12,12.0
982,100,1.0,0,0,7,7,44.0,0.7833333333333333,13,13.0
983,100,1.0,0,0,8,10,24.0,0.5675675675675675,16,16.0
984,100,1.0,0,0,9,4,29.0,0.6578947368421053,13,13.0
985,100,1.0,0,0,10,11,42.0,0.7142857142857143,14,14.0
986,100,1.0,0,0,11,0,41.0,0.7450980392156863,13,13.0
987,100,1.0,0,0,12,3,20.0,0.6521739130434783,16,16.0
988,101,0.01,0,0,1,9,36.97,0.999090909090909,3,3.0
989,101,0.01,0,0,2,6,37.92,0.9974193548387097,8,8.0
990,101,0.01,0,0,3,4,41.84,0.9960000000000001,16,16.0
991,101,0.01,0,0,4,10,21.84,0.9927272727272727,16,16.0
992,101,0.01,0,0,5,7,33.84,0.9948387096774195,16,16.0
993,101,0.01,0,0,6,8,40.84,0.9946666666666668,16,16.0
994,101,0.01,0,0,7,5,33.84,0.9948387096774195,16,16.0
995,101,0.01,0,0,8,11,37.84,0.9948387096774195,16,16.0
996,101,0.01,0,0,9,1,45.84,0.996279069767442,16,16.0
997,101,0.01,0,0,10,3,33.84,0.9951515151515152,16,16.0
998,101,0.01,0,0,11,2,33.84,0.9944827586206898,16,16.0
999,101,0.01,0,0,12,0,39.84,0.9961904761904763,16,16.0
1000,102,2.5,0,0,1,10,29.0,1.0,0,0.0
1001,102,2.5,0,0,2,8,21.0,0.4666666666666667,0,0.0
1002,102,2.5,0,0,3,9,32.0,0.4,0,0.0
1003,102,2.5,0,0,4,3,-4.0,0.7307692307692307,0,0.0
1004,102,2.5,0,0,5,4,27.5,0.6166666666666667,1,0.0
1005,102,2.5,0,0,6,11,2.0,0.0,0,0.0
1006,102,2.5,0,0,7,2,0.0,0.05,0,0.0
1007,102,2.5,0,0,8,0,-2.0,0.16666666666666666,0,0.0
1008,102,2.5,0,0,9,6,17.0,0.9523809523809523,0,0.0
1009,102,2.5,0,0,10,7,21.0,0.75,0,0.0
1010,102,2.5,0,0,11,1,13.0,0.9,0,0.0
1011,102,2.5,0,0,12,5,24.5,0.75,1,0.0
1012,103,2.5,0,0,1,5,28.5,0.8833333333333333,1,0.0
1013,103,2.5,0,0,2,10,9.0,0.3939393939393939,0,0.0
1014,103,2.5,0,0,3,3,-11.5,0.4423076923076923,1,1.0
1015,103,2.5,0,0,4,0,5.0,0.5555555555555556,2,0.0
1016,103,2.5,0,0,5,2,6.0,0.35,2,0.0
1017,103,2.5,0,0,6,7,12.0,0.46875,6,4.0
1018,103,2.5,0,0,7,8,27.5,0.6833333333333333,3,1.0
1019,103,2.5,0,0,8,1,-2.0,0.4,4,2.0
1020,103,2.5,0,0,9,4,23.0,0.4666666666666667,0,0.0
1021,103,2.5,0,0,10,9,32.0,0.4,0,0.0
1022,103,2.5,0,0,11,11,34.0,1.0,0,0.0
1023,103,2.5,0,0,12,6,17.0,0.9523809523809523,0,0.0
1024,104,0.01,1,1,1,4,22.95,0.5237499999999999,5,4.0
1025,104,0.01,1,1,2,5,33.92,0.9974193548387097,8,8.0
1026,104,0.01,1,1,3,3,5.84,0.14666666666666667,16,16.0
1027,104,0.01,1,1,4,9,36.84,0.9951515151515152,16,16.0
1028,104,0.01,1,1,5,6,37.84,0.9948387096774195,16,16.0
1029,104,0.01,1,1,6,11,37.84,0.9948387096774195,16,16.0
1030,104,0.01,1,1,7,7,33.84,0.9948387096774195,16,16.0
1031,104,0.01,1,1,8,0,39.84,0.9961904761904763,16,16.0
1032,104,0.01,1,1,9,10,21.84,0.9927272727272727,16,16.0
1033,104,0.01,1,1,10,8,40.84,0.9946666666666668,16,16.0
1034,104,0.01,1,1,11,2,33.84,0.9944827586206898,16,16.0
1035,104,0.01,1,1,12,1,45.84,0.996279069767442,16,16.0
1036,105,2.5,1,1,1,2,3.5,0.225,5,4.0
1037,105,2.5,1,1,2,10,19.0,0.696969696969697,4,3.0
1038,105,2.5,1,1,3,7,16.0,0.59375,2,1.0
1039,105,2.5,1,1,4,8,29.5,0.75,3,2.0
1040,105,2.5,1,1,5,3,-11.5,0.4423076923076923,3,3.0
1041,105,2.5,1,1,6,6,4.0,0.3333333333333333,4,4.0
1042,105,2.5,1,1,7,9,21.0,-0.15,2,1.0
1043,105,2.5,1,1,8,5,24.0,0.7333333333333333,2,1.0
1044,105,2.5,1,1,9,4,29.5,0.6833333333333333,1,1.0
1045,105,2.5,1,1,10,1,8.0,0.7333333333333333,0,0.0
1046,105,2.5,1,1,11,11,34.0,1.0,0,0.0
1047,105,2.5,1,1,12,0,-5.0,0.0,0,0.0
1048,107,1.0,0,0,1,9,21.0,0.5,1,1.0
1049,107,1.0,0,0,2,10,37.0,0.918918918918919,3,1.0
1050,107,1.0,0,0,3,8,7.0,0.022727272727272728,5,3.0
1051,107,1.0,0,0,4,7,32.0,0.5833333333333334,2,1.0
1052,107,1.0,0,0,5,11,52.0,0.9183673469387755,4,2.0
1053,107,1.0,0,0,6,3,-7.0,0.06521739130434782,11,11.0
1054,107,1.0,0,0,7,6,48.0,0.8490566037735849,8,8.0
1055,107,1.0,0,0,8,0,15.0,0.23529411764705882,7,7.0
1056,107,1.0,0,0,9,5,30.0,0.8571428571428571,7,7.0
1057,107,1.0,0,0,10,2,-4.0,0.3870967741935484,5,3.0
1058,107,1.0,0,0,11,4,38.0,0.8947368421052632,4,3.0
1059,107,1.0,0,0,12,1,42.0,0.9764705882352941,2,1.0
1060,108,2.5,0,0,1,11,2.0,0.0,0,0.0
1061,108,2.5,0,0,2,7,19.0,0.6875,0,0.0
1062,108,2.5,0,0,3,0,-2.0,0.16666666666666666,0,0.0
1063,108,2.5,0,0,4,4,30.0,0.7,0,0.0
1064,108,2.5,0,0,5,5,31.0,0.9666666666666667,0,0.0
1065,108,2.5,0,0,6,9,41.0,0.85,0,0.0
1066,108,2.5,0,0,7,6,-3.0,0.0,0,0.0
1067,108,2.5,0,0,8,10,29.0,1.0,0,0.0
1068,108,2.5,0,0,9,1,-14.0,0.0,0,0.0
1069,108,2.5,0,0,10,8,37.0,1.0,0,0.0
1070,108,2.5,0,0,11,2,16.0,0.85,0,0.0
1071,108,2.5,0,0,12,3,-4.0,0.7307692307692307,0,0.0
1072,109,2.5,1,1,1,6,4.0,0.3333333333333333,0,0.0
1073,109,2.5,1,1,2,1,5.0,0.6333333333333333,0,0.0
1074,109,2.5,1,1,3,8,37.0,1.0,0,0.0
1075,109,2.5,1,1,4,3,0.0,0.8846153846153846,0,0.0
1076,109,2.5,1,1,5,5,25.0,0.7666666666666667,0,0.0
1077,109,2.5,1,1,6,11,2.0,0.0,0,0.0
1078,109,2.5,1,1,7,10,19.0,0.696969696969697,0,0.0
1079,109,2.5,1,1,8,9,25.0,0.05,0,0.0
1080,109,2.5,1,1,9,2,4.0,0.25,0,0.0
1081,109,2.5,1,1,10,4,16.0,0.23333333333333334,0,0.0
1082,109,2.5,1,1,11,0,10.0,0.8333333333333334,0,0.0
1083,109,2.5,1,1,12,7,19.0,0.6875,0,0.0
1084,111,2.5,1,1,1,7,13.5,0.515625,3,0.0
1085,111,2.5,1,1,2,9,36.5,0.625,3,1.0
1086,111,2.5,1,1,3,0,-9.5,-0.25,5,4.0
1087,111,2.5,1,1,4,3,-15.0,0.3076923076923077,6,5.0
1088,111,2.5,1,1,5,2,6.0,0.35,4,3.0
1089,111,2.5,1,1,6,10,14.5,0.5606060606060606,3,2.0
1090,111,2.5,1,1,7,1,-2.0,0.4,4,3.0
1091,111,2.5,1,1,8,8,27.0,0.6666666666666666,4,3.0
1092,111,2.5,1,1,9,4,17.0,0.26666666666666666,4,3.0
1093,111,2.5,1,1,10,5,21.0,0.6333333333333333,4,3.0
1094,111,2.5,1,1,11,11,13.0,0.34375,6,4.0
1095,111,2.5,1,1,12,6,-0.5,0.11904761904761904,5,4.0
1096,113,1.0,1,1,1,8,21.0,0.3409090909090909,3,0.0
1097,113,1.0,1,1,2,0,46.0,0.8431372549019608,8,8.0
1098,113,1.0,1,1,3,2,26.0,0.8709677419354839,8,8.0
1099,113,1.0,1,1,4,6,49.0,0.8679245283018868,7,7.0
1100,113,1.0,1,1,5,11,46.0,0.7959183673469388,10,10.0
1101,113,1.0,1,1,6,1,34.0,0.8823529411764706,10,10.0
1102,113,1.0,1,1,7,10,31.0,0.7567567567567568,9,9.0
1103,113,1.0,1,1,8,9,32.0,0.775,9,9.0
1104,113,1.0,1,1,9,3,29.0,0.8478260869565217,7,7.0
1105,113,1.0,1,1,10,7,52.0,0.9166666666666666,5,5.0
1106,113,1.0,1,1,11,4,35.0,0.8157894736842105,7,7.0
1107,113,1.0,1,1,12,5,30.0,0.8571428571428571,7,7.0
1108,114,2.5,1,1,1,5,24.0,0.7333333333333333,2,1.0
1109,114,2.5,1,1,2,6,14.0,0.8095238095238095,0,0.0
1110,114,2.5,1,1,3,8,26.0,0.6333333333333333,0,0.0
1111,114,2.5,1,1,4,0,3.0,0.4444444444444444,0,0.0
1112,114,2.5,1,1,5,2,3.0,0.2,0,0.0
1113,114,2.5,1,1,6,11,20.0,0.5625,0,0.0
1114,114,2.5,1,1,7,9,25.0,0.05,0,0.0
1115,114,2.5,1,1,8,4,32.0,0.7666666666666667,0,0.0
1116,114,2.5,1,1,9,1,16.0,1.0,0,0.0
1117,114,2.5,1,1,10,10,19.0,0.696969696969697,0,0.0
1118,114,2.5,1,1,11,3,-20.0,0.11538461538461539,0,0.0
1119,114,2.5,1,1,12,7,27.0,0.9375,0,0.0
1120,115,2.5,1,1,1,2,-6.0,-0.25,2,1.0
1121,115,2.5,1,1,2,3,-25.5,-0.09615384615384616,1,1.0
1122,115,2.5,1,1,3,4,11.0,0.06666666666666667,2,2.0
1123,115,2.5,1,1,4,0,0.0,0.2777777777777778,2,1.0
1124,115,2.5,1,1,5,11,1.5,-0.015625,1,0.0
1125,115,2.5,1,1,6,7,4.0,0.21875,2,1.0
1126,115,2.5,1,1,7,1,8.0,0.7333333333333333,2,1.0
1127,115,2.5,1,1,8,10,14.0,0.5454545454545454,2,1.0
1128,115,2.5,1,1,9,6,13.0,0.7619047619047619,2,1.0
1129,115,2.5,1,1,10,5,26.0,0.8,2,1.0
1130,115,2.5,1,1,11,8,29.5,0.75,3,2.0
1131,115,2.5,1,1,12,9,20.0,-0.2,2,1.0
1132,116,0.01,0,0,1,8,40.88,0.9960000000000001,12,12.0
1133,116,0.01,0,0,2,2,33.88,0.9958620689655173,12,12.0
1134,116,0.01,0,0,3,11,37.86,0.9954838709677419,14,14.0
1135,116,0.01,0,0,4,1,45.86,0.9967441860465116,14,14.0
1136,116,0.01,0,0,5,0,39.87,0.9969047619047618,13,13.0
1137,116,0.01,0,0,6,7,33.86,0.9954838709677419,14,14.0
1138,116,0.01,0,0,7,10,21.87,0.9940909090909091,13,13.0
1139,116,0.01,0,0,8,4,41.86,0.9964999999999999,14,14.0
1140,116,0.01,0,0,9,3,33.86,0.9957575757575757,14,14.0
1141,116,0.01,0,0,10,5,33.86,0.9954838709677419,14,14.0
1142,116,0.01,0,0,11,9,36.85,0.9954545454545455,15,15.0
1143,116,0.01,0,0,12,6,37.85,0.9951612903225807,15,15.0
1144,117,0.01,1,1,1,1,21.92,0.44000000000000006,8,4.0
1145,117,0.01,1,1,2,0,39.84,0.9961904761904763,16,11.0
1146,117,0.01,1,1,3,10,6.87,0.31227272727272726,13,13.0
1147,117,0.01,1,1,4,8,31.88,0.696,12,12.0
1148,117,0.01,1,1,5,5,33.84,0.9948387096774195,16,12.0
1149,117,0.01,1,1,6,11,37.86,0.9954838709677419,14,14.0
1150,117,0.01,1,1,7,6,37.84,0.9948387096774195,16,16.0
1151,117,0.01,1,1,8,2,4.94,-0.002068965517241366,6,4.0
1152,117,0.01,1,1,9,7,18.96,0.5148387096774194,4,4.0
1153,117,0.01,1,1,10,4,22.91,0.52275,9,9.0
1154,117,0.01,1,1,11,9,36.9,0.996969696969697,10,10.0
1155,117,0.01,1,1,12,3,33.89,0.9966666666666667,11,11.0
1156,118,2.5,0,0,1,3,-37.0,-0.5384615384615384,16,16.0
1157,118,2.5,0,0,2,6,-34.0,-1.4761904761904763,16,16.0
1158,118,2.5,0,0,3,9,9.0,-0.75,6,6.0
1159,118,2.5,0,0,4,4,29.0,0.6666666666666666,4,4.0
1160,118,2.5,0,0,5,0,-30.0,-1.3888888888888888,16,16.0
1161,118,2.5,0,0,6,8,21.0,0.4666666666666667,2,2.0
1162,118,2.5,0,0,7,2,-1.0,0.0,8,8.0
1163,118,2.5,0,0,8,5,-8.0,-0.3333333333333333,8,8.0
1164,118,2.5,0,0,9,11,4.0,0.0625,0,0.0
1165,118,2.5,0,0,10,7,21.0,0.75,0,0.0
1166,118,2.5,0,0,11,10,29.0,1.0,0,0.0
1167,118,2.5,0,0,12,1,8.0,0.7333333333333333,0,0.0
1168,119,2.5,1,1,1,9,24.5,0.025,3,0.0
1169,119,2.5,1,1,2,4,27.0,0.6,2,0.0
1170,119,2.5,1,1,3,1,11.0,0.8333333333333334,2,0.0
1171,119,2.5,1,1,4,3,-9.0,0.5384615384615384,2,0.0
1172,119,2.5,1,1,5,6,-2.0,0.047619047619047616,8,8.0
1173,119,2.5,1,1,6,8,23.5,0.55,1,0.0
1174,119,2.5,1,1,7,5,22.0,0.6666666666666666,2,0.0
1175,119,2.5,1,1,8,11,28.0,0.8125,0,0.0
1176,119,2.5,1,1,9,10,-4.0,0.0,0,0.0
1177,119,2.5,1,1,10,2,-3.5,-0.125,1,0.0
1178,119,2.5,1,1,11,7,19.5,0.703125,3,0.0
1179,119,2.5,1,1,12,0,5.0,0.5555555555555556,2,0.0
1187,121,0.01,0,0,1,6,37.84,0.9948387096774195,16,16.0
1188,121,0.01,0,0,2,1,45.84,0.996279069767442,16,16.0
1189,121,0.01,0,0,3,5,33.84,0.9948387096774195,16,15.0
1190,121,0.01,0,0,4,10,21.84,0.9927272727272727,16,16.0
1191,121,0.01,0,0,5,2,33.85,0.9948275862068966,15,15.0
1192,121,0.01,0,0,6,9,36.84,0.9951515151515152,16,16.0
1193,121,0.01,0,0,7,7,33.84,0.9948387096774195,16,16.0
1194,121,0.01,0,0,8,11,37.84,0.9948387096774195,16,16.0
1195,121,0.01,0,0,9,4,41.85,0.9962500000000001,15,15.0
1196,121,0.01,0,0,10,0,39.84,0.9961904761904763,16,16.0
1197,121,0.01,0,0,11,3,33.85,0.9954545454545455,15,15.0
1198,121,0.01,0,0,12,8,40.84,0.9946666666666668,16,16.0
1199,123,0.01,1,1,1,7,33.95,0.9983870967741937,5,5.0
1200,123,0.01,1,1,2,1,45.84,0.996279069767442,16,16.0
1201,123,0.01,1,1,3,5,33.84,0.9948387096774195,16,16.0
1202,123,0.01,1,1,4,2,33.84,0.9944827586206898,16,16.0
1203,123,0.01,1,1,5,9,36.84,0.9951515151515152,16,16.0
1204,123,0.01,1,1,6,4,41.84,0.9960000000000001,16,16.0
1205,123,0.01,1,1,7,0,39.84,0.9961904761904763,16,16.0
1206,123,0.01,1,1,8,6,37.84,0.9948387096774195,16,16.0
1207,123,0.01,1,1,9,8,40.84,0.9946666666666668,16,16.0
1208,123,0.01,1,1,10,10,21.84,0.9927272727272727,16,16.0
1209,123,0.01,1,1,11,11,37.84,0.9948387096774195,16,16.0
1210,123,0.01,1,1,12,3,33.84,0.9951515151515152,16,16.0
1211,124,2.5,0,0,1,7,-19.0,-0.5,16,16.0
1212,124,2.5,0,0,2,10,-11.0,-0.21212121212121213,16,16.0
1213,124,2.5,0,0,3,6,-28.0,-1.1904761904761905,10,10.0
1214,124,2.5,0,0,4,2,-21.0,-1.0,16,16.0
1215,124,2.5,0,0,5,1,-32.0,-0.6,16,16.0
1216,124,2.5,0,0,6,3,-37.0,-0.5384615384615384,16,16.0
1217,124,2.5,0,0,7,11,-6.0,-0.25,16,16.0
1218,124,2.5,0,0,8,8,-3.0,-0.3333333333333333,16,16.0
1219,124,2.5,0,0,9,5,-8.0,-0.3333333333333333,16,16.0
1220,124,2.5,0,0,10,0,-27.0,-1.2222222222222223,16,16.0
1221,124,2.5,0,0,11,4,-8.0,-0.5666666666666667,16,16.0
1222,124,2.5,0,0,12,9,4.0,-1.0,16,16.0
1223,126,1.0,1,1,1,10,10.0,0.1891891891891892,3,1.0
1224,126,1.0,1,1,2,1,40.0,0.9529411764705882,4,2.0
1225,126,1.0,1,1,3,2,-5.0,0.3709677419354839,6,4.0
1226,126,1.0,1,1,4,0,51.0,0.9411764705882353,3,2.0
1227,126,1.0,1,1,5,4,34.0,0.7894736842105263,8,6.0
1228,126,1.0,1,1,6,11,52.0,0.9183673469387755,4,2.0
1229,126,1.0,1,1,7,7,48.0,0.85,9,7.0
1230,126,1.0,1,1,8,6,48.0,0.8490566037735849,8,6.0
1231,126,1.0,1,1,9,5,29.0,0.8367346938775511,8,6.0
1232,126,1.0,1,1,10,8,43.0,0.8409090909090909,7,6.0
1233,126,1.0,1,1,11,3,27.0,0.8043478260869565,9,8.0
1234,126,1.0,1,1,12,9,33.0,0.8,8,6.0
1235,127,1.0,1,1,1,8,45.0,0.8863636363636364,5,5.0
1236,127,1.0,1,1,2,10,29.0,0.7027027027027027,11,11.0
1237,127,1.0,1,1,3,6,49.0,0.8679245283018868,7,7.0
1238,127,1.0,1,1,4,9,34.0,0.825,7,7.0
1239,127,1.0,1,1,5,7,48.0,0.85,9,9.0
1240,127,1.0,1,1,6,2,24.0,0.8387096774193549,10,10.0
1241,127,1.0,1,1,7,0,51.0,0.9411764705882353,3,3.0
1242,127,1.0,1,1,8,4,36.0,0.8421052631578947,6,6.0
1243,127,1.0,1,1,9,11,46.0,0.7959183673469388,10,10.0
1244,127,1.0,1,1,10,5,30.0,0.8571428571428571,7,7.0
1245,127,1.0,1,1,11,1,36.0,0.9058823529411765,8,8.0
1246,127,1.0,1,1,12,3,31.0,0.8913043478260869,5,5.0
