pid,responses,rt,time_elapsed
136,"{""Q0"":""Based on finding out the value of the very end/last nodes. They have to be the highest. If there are 2 or more equal high values then click on the inner nodes of each value to see which has a positive value."",""Q1"":""If the last or end nodes are either both negative or one negative, I will not click on that side but focus where there are positive end nodes."",""Q2"":""When after clicking from outer to inner nodes and reasonably determine which one has a higher gain value and lower lost value,"",""Q3"":""One each set of the very last or end nodes"",""Q4"":""After determining which has positive end node values, if the highest unique value is 48, I will move towards that. If there are equally high values(i.e two or more 48s or 24s), I will click on each node connected to those positive end values to determine which is positive or negative. If I still can't determine which one was has a higher gain, lower lost, I will click on each node after that one. Then I will move towards the one with the highest gain and lowest lost.""}",608912,1757804
136,"{""Q0"":""Determining highest gain and lowest loss"",""Q1"":""No"",""Q2"":""30"",""Q3"":""Neat""}",47586,1806432
137,"{""Q0"":""I clicked the outer steps until I uncovered 48."",""Q1"":""I did not click on steps that I did not plan on going to."",""Q2"":""When I saw 48."",""Q3"":""The top left step."",""Q4"":""Avoid -24 and -48.""}",187511,957565
137,"{""Q0"":""I learned how to play 'Web of Cash'"",""Q1"":""No"",""Q2"":""20"",""Q3"":""Fun!""}",42595,1001176
138,"{""Q0"":""i clicked on the end nodes where the spider would land; the last ones at the end of the web"",""Q1"":""where i was sure there would be a negative number"",""Q2"":""when i got a high enough positive number that was satisfactory"",""Q3"":""on the side nodes at the end of the web"",""Q4"":""no""}",221917,1427755
138,"{""Q0"":""how to strategically make decisions based on directions"",""Q1"":""no"",""Q2"":""20"",""Q3"":""""}",41240,1470037
139,"{""Q0"":""Outer nodes to see what the highest values were"",""Q1"":""Inner nodes weren't worth it because a +2 is easily cancelled out by -24"",""Q2"":""When i saw +$48"",""Q3"":""Picked an outer node at random"",""Q4"":""Once it seemed like the outside had the biggest pos or neg, I only looked at the outside because I knew I could do all 6 clicks and hit negatives on the inner nodes and still come out positive with a +48""}",111103,559651
139,"{""Q0"":""It's important to consider final outcome vs immediate outcomes in determining which plan is best"",""Q1"":""I didn't understand how the poor planning delay worked "",""Q2"":""31"",""Q3"":""""}",60207,620868
140,"{""Q0"":""I mostly used a dollar to click where I wanted to go"",""Q1"":""There was somewhat of a pattern of negatives. I did click and lost dollar each time."",""Q2"":""When I finally clicked a positive spot."",""Q3"":""Left bottom side is where I mostly clicked."",""Q4"":""No, I think I explained everything.""}",129201,1017282
140,"{""Q0"":""How to plan where to click"",""Q1"":""It was easy to understand"",""Q2"":""34"",""Q3"":""none""}",28585,1046910
141,"{""Q0"":""I decided based on the highest value possible for that certain node based on it location."",""Q1"":""I decided based on whether or not I had already found a high point target and whether it was likely or not that the node contain a high enough point score."",""Q2"":""I stopped clicking once I had found a 48 point node or until I had exhaust all the possible node that could contain that high of a score. "",""Q3"":""The set of nodes that contains the highest point possible."",""Q4"":""Once I had found the highest point node, I moved toward it to end the round, else, I continue to click until I had found it or settle with the next highest.""}",974164,2199982
141,"{""Q0"":""Nothing in particular."",""Q1"":""No."",""Q2"":""29"",""Q3"":""""}",47175,2248162
142,"{""Q0"":""guessed"",""Q1"":""guessed"",""Q2"":""when I found $48"",""Q3"":""top left"",""Q4"":""random""}",26110,1250964
142,"{""Q0"":""don't know"",""Q1"":""no"",""Q2"":""35"",""Q3"":""no""}",15914,1267892
143,"{""Q0"":""I clicked the end results, all of them."",""Q1"":""When I didn't need to know what was there because it was trivial."",""Q2"":""When I had a path to take."",""Q3"":""The end of the node paths."",""Q4"":""Figure out which end node gives the most money and work back from there.""}",56710,1425634
143,"{""Q0"":""7 second patience."",""Q1"":""Nope"",""Q2"":""33"",""Q3"":""None""}",21179,1447819
144,"{""Q0"":""I went toward the +48. I used the 1 point to reveal."",""Q1"":""I stay away from the -48. I used the 1 point to reveal."",""Q2"":""When the +48 popped up"",""Q3"":""Top corners."",""Q4"":""I just pay the 1 point to reveal where +48 was.""}",96628,675233
144,"{""Q0"":""I'm not sure. "",""Q1"":""No"",""Q2"":""31"",""Q3"":""""}",30982,707216
145,"{""Q0"":""Looked at the outside nodes first (always), when two nodes matched, looked at their paths to find the least expensive path"",""Q1"":""If one of the outside nodes was more than all the rest"",""Q2"":""When I was convinced I had the best path"",""Q3"":""Left top corner"",""Q4"":""No""}",58603,681430
145,"{""Q0"":""How to optimize my route to find the best path"",""Q1"":""During the training, the suggestions didn't take my choices into account. For example if I picked a corner node, the suggestion said I should have picked it and even if I picked an arrow key, it would tell me to do that. "",""Q2"":""25"",""Q3"":""See above""}",76005,758444
146,"{""Q0"":""REVEALED THE LAST SPOTS"",""Q1"":""THE FIRST 2 STEPS WERE ALWYS BELOW 10 VALUE SO NOT WORTH CLICKING"",""Q2"":""ONCE I FOUND HIGHEST POSITIVE"",""Q3"":""LAST SPOT ON THE LEFT"",""Q4"":""IF THERE WERE MULTIPLE HIGH THEN I CLICKED THE NEXT NODE TO DECIDE WHICH HIGH I WOULD GO FOR""}",224953,1013744
146,"{""Q0"":""NOTHING. "",""Q1"":""NO"",""Q2"":""34"",""Q3"":""WOULD HAVE REVEALED LESS NODES""}",77112,1091885
147,"{""Q0"":""Same direction that was rewarded previously."",""Q1"":""Avoided what did not work previously"",""Q2"":""When a relatively high amount was reached"",""Q3"":""to the left"",""Q4"":""quit when you are ahead.""}",179276,1459343
147,"{""Q0"":""To click wisely and stop when you are ahead."",""Q1"":""The delay penalty "",""Q2"":""70"",""Q3"":""A very interesting game, I enjoyed it but did not thoroughly understand it.""}",186692,1647050
148,"{""Q0"":""Wherever the end result was the highest."",""Q1"":""Where there were large negative amounts."",""Q2"":""When I saw a high end number."",""Q3"":""On an end node."",""Q4"":""""}",67418,528928
148,"{""Q0"":""To look at the end result first."",""Q1"":""Not sure if I answered the questions right after the game right. I was concentrating on the end numbers and didn't really pay attention to the small numbers, and also forgot about the ratio of bonus payout."",""Q2"":""46"",""Q3"":""""}",102922,632857
149,"{""Q0"":""by looking at node money"",""Q1"":""i click all nodes"",""Q2"":""when i see the node with highest payout "",""Q3"":""the first node"",""Q4"":""nothing""}",86620,1372132
149,"{""Q0"":""to go with the most highest node "",""Q1"":""nope"",""Q2"":""27"",""Q3"":""nope""}",44125,1417284
150,"{""Q0"":""I clicked the last nodes to find the highest value, as it made up for the earlier nodes."",""Q1"":""I didn't click the closest nodes, as what I would gain or lose was insignificant compared to the furthest nodes."",""Q2"":""When I found +48"",""Q3"":""The last nodes."",""Q4"":""No, I think I described it well enough in the previous answers.""}",66769,587629
150,"{""Q0"":""I learned that positive outcomes could offset negative ones."",""Q1"":""No"",""Q2"":""22"",""Q3"":""""}",39701,628338
151,"{""Q0"":""I clicked on the bubbles that had the highest dollar amount"",""Q1"":""the bubbles worth the least amount"",""Q2"":""when i found 48"",""Q3"":""the very last bubble"",""Q4"":""no""}",50697,904118
151,"{""Q0"":""you need a strategy"",""Q1"":""no-fairly straight forward"",""Q2"":""27"",""Q3"":""no""}",25193,930316
152,"{""Q0"":""I only cared about the final nodes where I would end up."",""Q1"":""The beginning nodes don't really matter so I didn't click them."",""Q2"":""When I uncovered a +48 final node."",""Q3"":""The final nodes."",""Q4"":""""}",50650,514252
152,"{""Q0"":""How to play your spider game."",""Q1"":""No"",""Q2"":""24"",""Q3"":""How is it possible to earn a $5 bonus - you lied. ""}",31418,546673
153,"{""Q0"":""I ended up clicking on the last nodes"",""Q1"":""I didn't click on the first nodes"",""Q2"":""When I found the +48"",""Q3"":""On one of the last nodes"",""Q4"":""Once I found the +48 I started moving towards it""}",63812,696664
153,"{""Q0"":""How to think about what to click on"",""Q1"":""No"",""Q2"":""30"",""Q3"":""no""}",18521,716190
154,"{""Q0"":""the outer edges always had the most"",""Q1"":""the inner circles had the least effect"",""Q2"":""when i got to the biggest number"",""Q3"":""everywhere"",""Q4"":""no""}",45700,1059466
154,"{""Q0"":""nothing"",""Q1"":""no"",""Q2"":""26"",""Q3"":""no""}",11501,1071976
155,"{""Q0"":""if i gained money"",""Q1"":""if i lost money"",""Q2"":""when i got to a dead end"",""Q3"":""a corner"",""Q4"":""it took me awhile but I learned that I could click on the four corners to find the +48 and take that path""}",83570,967391
155,"{""Q0"":""that I needed to find where the +48 was first"",""Q1"":""the round with the penalty delays was confusing"",""Q2"":""57"",""Q3"":""took too long""}",41428,1009822
156,"{""Q0"":""I decided whether I was going to have a large payout at the end step, so after a few rounds I realized I should only click the end nodes."",""Q1"":""I realized clicking the initial nodes had little value because the cost/payout for them was not strong."",""Q2"":""When I found a $48, or sometimes $24, at one of the end step nodes I would usually stop."",""Q3"":""After a few practice rounds, I was looking for a $48 on the end nodes."",""Q4"":""""}",96991,807235
156,"{""Q0"":""I learned how to optimize my clicking strategy to maximize payout."",""Q1"":""I didn't understand why I had to wait 3 seconds per turn in the middle round (practice) but not the initial or test round."",""Q2"":""27"",""Q3"":""""}",45991,854233
157,"{""Q0"":""I clicked at the ends to see the final values."",""Q1"":""I checked where there were negative ends."",""Q2"":""after I got a high enough value."",""Q3"":""At one of the ends."",""Q4"":""Not anything else to the strategy for me.""}",69489,961487
157,"{""Q0"":""That I am not good at this kind of stuff haha."",""Q1"":""No."",""Q2"":""25."",""Q3"":""""}",24137,986635
158,"{""Q0"":""Usually the 48 was on one of the edges."",""Q1"":""Click any of the middle nodes wasn't as helpful."",""Q2"":""When I found the 48 node."",""Q3"":""Any of the outer nodes that I didn't click last time."",""Q4"":""None.""}",55352,898303
158,"{""Q0"":""None."",""Q1"":""None."",""Q2"":""36"",""Q3"":""None.""}",13759,913090
159,"{""Q0"":""I really did not have a reason where I clicked."",""Q1"":""By pressing the nodule to see where the money was."",""Q2"":""I spent the fee and saw where the money was."",""Q3"":""I had an instinct to go left."",""Q4"":""I paid the fee to see where the highest amount of money was. Because even after the fees and any points I lost on the way was still a good amount.""}",102608,987060
159,"{""Q0"":""I learned it is worth paying a fee if it helps you in the end."",""Q1"":""no"",""Q2"":""35"",""Q3"":""""}",26384,1014450
160,"{""Q0"":""I clicked on the last step because that showed where the most money could be made."",""Q1"":""I did not click on the intermediate steps, since it wasn't as important as getting to the best last step."",""Q2"":""I stopped clicking until I saw +48 or I had clicked all the last steps."",""Q3"":""The last steps"",""Q4"":""Nope.""}",78551,575752
160,"{""Q0"":""I learned the last step was the best indicator on how much you could make."",""Q1"":""Nope"",""Q2"":""26"",""Q3"":""None.""}",27513,604272
161,"{""Q0"":""Clicked around the outside until I found a +$48 or clicked all the nodes."",""Q1"":""Did not waste clicks on the first two nodes in any path, since a +$48 would cancel out any negatives."",""Q2"":""When i found a +$48"",""Q3"":""Left outer nodes"",""Q4"":""No""}",65347,565543
161,"{""Q0"":""Some luck in where to click, but I could always ensure a positive outcome."",""Q1"":""No"",""Q2"":""24"",""Q3"":""""}",27540,594088
162,"{""Q0"":""I clicked on the end points of the trials."",""Q1"":""I clicked only where I wanted to."",""Q2"":""When I was satisfied with the results."",""Q3"":""On the end points of the path."",""Q4"":""No, click the end points.""}",72521,685479
162,"{""Q0"":""I learned clicking on endpoints."",""Q1"":""No."",""Q2"":""24"",""Q3"":""""}",24559,711039
163,"{""Q0"":""I chose where to click based on gut feeling and what I felt would be the best node after revealing the last 6 nodes at the end of each trail."",""Q1"":""I felt some sides had better luck than others, for example I usually chose the top nodes and tried to avoid choosing the bottom right and bottom left nodes."",""Q2"":""When I found a good amount (usually 48) If I saw a good node on my first reveal I would stop clicking and go for it."",""Q3"":""I felt I clicked the top right and top left nodes first usually."",""Q4"":""The main thing is just not revealing too many nodes. After I found a good node I stopped clicking because I would make much less money if I kept clicking over and over again.""}",154114,685325
163,"{""Q0"":""I learned how to be more patient. I think at the beginning I was going to quickly and as I slowed down a bit I started doing a lot better."",""Q1"":""I think everything was explained very well actually."",""Q2"":""22"",""Q3"":""The only problem I had was the delay in the tutorial. I found a good node but it kept delaying me when I wanted to go for it without revealing more nodes. I think the delay was only necessary on the first 2-3 practice rounds if at all.""}",144185,830514
164,"{""Q0"":""It was random."",""Q1"":""It was random."",""Q2"":""I did it when it ended."",""Q3"":""I would click to the right first."",""Q4"":""It was random luck.""}",40814,478625
164,"{""Q0"":""The test block was unfair."",""Q1"":""No."",""Q2"":""31"",""Q3"":""""}",26286,505923
165,"{""Q0"":""I decided to click on the second node, and then click on the third node after that. "",""Q1"":""I never clicked the first node, figured it wouldn't be worth it. The last node was the most important to spend my $1 on."",""Q2"":""after i had 2 positive numbers, or the the 3rd node was 48"",""Q3"":""Start from left to right, on the second node"",""Q4"":""Save money sometimes by clicking on more nodes""}",138944,878768
165,"{""Q0"":""To take your time sometimes, at least in the trial runs."",""Q1"":""I didn't understand the delay at first in the trial, until I started to spend more of my $1 on finding more node amounts"",""Q2"":""24"",""Q3"":""""}",71156,950931
166,"{""Q0"":""by the amount of money $1"",""Q1"":""just trusting myself"",""Q2"":""it just happened. i had to"",""Q3"":""center"",""Q4"":""n/a""}",49638,434508
166,"{""Q0"":""a lot"",""Q1"":""no"",""Q2"":""33"",""Q3"":""n/a""}",20206,455720
167,"{""Q0"":""The last nodes revealed the bigger reward."",""Q1"":""The first step usually dealt with a small reward so i didn't bother clicking those. "",""Q2"":""Once i hit the high reward node."",""Q3"":""The last notes, way up high from where the spider was at. "",""Q4"":""Was mainly clicking the nodes to find the higher reward node. ""}",99052,777977
167,"{""Q0"":""I learned that the nodes next to the spider didn't matter because i was still going to need to go through them. "",""Q1"":""No."",""Q2"":""29"",""Q3"":""""}",37868,816851
168,"{""Q0"":""Where the money was the highest"",""Q1"":""Same answer as above"",""Q2"":""It was all $48..."",""Q3"":""At the top-"",""Q4"":""""}",28579,873162
168,"{""Q0"":""Not sure"",""Q1"":""There was no way for me to earn 1000....as the squares only went to $48 each time..and I could only move to the end of ONE not a bunch.."",""Q2"":""35"",""Q3"":""""}",32129,906297
169,"{""Q0"":""Initially I clicked one available circle at random, then another if the first had a negative outcome."",""Q1"":""I declined to click on a second or third node of the first or second were satisfactorily high, or low enough to deter me from that route."",""Q2"":""Eventually I decided that it was not worth it to lose the $1 by clicking since the majority of the gamble was in the circles that were unavailable, so the small amount gained or lost in the beginning was relatively insignificant."",""Q3"":""I chose a circle at random since they all had the same chance of a higher number."",""Q4"":""Ultimately, I followed a random route since each route had an equal chance of a positive or negative outcome.""}",450450,958099
169,"{""Q0"":""Expending mental energy on strategy in a game of chance may be fun, but not necessary."",""Q1"":""No"",""Q2"":""37"",""Q3"":""""}",201815,1160922
170,"{""Q0"":""I clicked on the corner pieces because they were the end goal. They were worth the most so it mattered where I ended up the most. "",""Q1"":""The smaller values didn't matter if I ended on the highest value amount. "",""Q2"":""When I found the highest amount and knew the route to take. "",""Q3"":""top corner"",""Q4"":""no ""}",89933,636343
170,"{""Q0"":""strategy "",""Q1"":""no "",""Q2"":""18"",""Q3"":""""}",18636,656009
171,"{""Q0"":""keep clicking end nodes till 48$ appears. "",""Q1"":""on the same spot where 48 appeared earlier "",""Q2"":""once 48$ appeared on web"",""Q3"":""at upper right end node "",""Q4"":""""}",104411,597132
171,"{""Q0"":""Not to be greedy!"",""Q1"":""nope"",""Q2"":""27"",""Q3"":""none""}",33636,631782
172,"{""Q0"":""based on the patterns i picked up"",""Q1"":""based on where i usually got negative results before"",""Q2"":""didn't really have a system for that"",""Q3"":""up"",""Q4"":""no""}",42621,1753720
172,"{""Q0"":""still a bit random overall but i learned three places i could usually go for high pay"",""Q1"":""no"",""Q2"":""27"",""Q3"":""no""}",29841,1784571
173,"{""Q0"":""Decided to follow where the green bucks are"",""Q1"":""When I know enough about the tiles"",""Q2"":""When I already have a good idea where the big money is"",""Q3"":""I change it up. Sometimes randomly"",""Q4"":""If I have not located a good enough amount I will keep clicking until I am happy with the discovery""}",120580,1956862
173,"{""Q0"":""Not to click too much"",""Q1"":""None"",""Q2"":""31"",""Q3"":""Thanks""}",41785,1999655
174,"{""Q0"":""I looked at the final corners first looking for the highest corner"",""Q1"":""the beginning steps did not mattet to me just end result"",""Q2"":""Soon as I could find 48 Or highest I stopped"",""Q3"":""Corners"",""Q4"":""Tried to avoid negative numbers on corner end number""}",177399,863135
174,"{""Q0"":""I love being able to see the reward. This game would be alot less successful without some of the clues."",""Q1"":""No love the game wish you had some more work."",""Q2"":""53"",""Q3"":""Thank you for the work. Hope you have a successful groovy day.""}",94324,958462
175,"{""Q0"":""At first I tried on my own but then I paid the $1 to reveal where was  good place to go."",""Q1"":""By revealing the good paths and bad paths."",""Q2"":""When I found a good path."",""Q3"":""At the ending points of each path to see how much was there."",""Q4"":""I looked at all the ending paths to see where was the most money""}",82175,613749
175,"{""Q0"":""I learned by trial and error you can come to a good conclusion."",""Q1"":""no"",""Q2"":""30"",""Q3"":""none""}",24755,639507
176,"{""Q0"":""I was trying to find highest value which turned out to be 48 or 24 on the end nodes."",""Q1"":""tried not to click everyone, but avoided or tried to avoid mid nodes next to the center where the spider was "",""Q2"":""when I was spending too much money on clicking"",""Q3"":""End notes both on left and right side"",""Q4"":""none""}",128941,886432
176,"{""Q0"":""A way error and awards are given for bad choices"",""Q1"":""None"",""Q2"":""54"",""Q3"":""""}",48569,936014
177,"{""Q0"":""I did very bad"",""Q1"":""no"",""Q2"":""when i was missing up"",""Q3"":""hard"",""Q4"":""i was messing up""}",64046,928960
177,"{""Q0"":""it is hard"",""Q1"":""no"",""Q2"":""36"",""Q3"":""""}",18581,948577
178,"{""Q0"":""I started at the left first node"",""Q1"":""if there was a red on the first node I wasn't going to go in farther"",""Q2"":""when i found a good route"",""Q3"":""first left node"",""Q4"":""use as few clicks as possible to get the best path""}",86860,827078
178,"{""Q0"":""that it was better to click and see the whole path than guess"",""Q1"":""no"",""Q2"":""27"",""Q3"":""""}",33019,861119
179,"{""Q0"":""I clicked only on the destination nodes since those held the most value."",""Q1"":""I didn't click on the first two nodes because they didn't matter due to the lack of value they could have had hidden."",""Q2"":""Once I revealed the node that was worth 48."",""Q3"":""The last node in each tree."",""Q4"":""Find the green 48 in as few clicks as possible then head to it.""}",94147,525607
179,"{""Q0"":""I didn't learn anything that I could think of."",""Q1"":""Everything was clear and straightforward."",""Q2"":""29"",""Q3"":""I felt it was impossible to make a $5 bonus halfway through since some rounds didn't have a green 48.""}",86979,613591
180,"{""Q0"":""I only clicked on the end nodes."",""Q1"":""I didn't click on the others because they were for low amounts."",""Q2"":""When I found the green 48."",""Q3"":""On one of the end nodes."",""Q4"":""I just tried to find the green 48.""}",68748,651456
180,"{""Q0"":""I don't know."",""Q1"":""none"",""Q2"":""28"",""Q3"":""none""}",21831,674300
181,"{""Q0"":""I clicked the outer nodes first every round."",""Q1"":""I rarely clicked the middle nodes, as it wasn't worth it."",""Q2"":""When I found a green 48, I usually took that route immediately."",""Q3"":""The outer rim nodes."",""Q4"":""If I found two green 48's, only then would I reveal the middle nodes.""}",65666,607176
181,"{""Q0"":""Sometimes risky pathways were worth it."",""Q1"":""Nope, the training session helped too."",""Q2"":""29"",""Q3"":""""}",39137,647318
182,"{""Q0"":""First click is random, if it was good I would keep going otherwise I'd click somewhere else."",""Q1"":""Based on my first click."",""Q2"":""When I got a good enough outcome"",""Q3"":""First one to the right"",""Q4"":""""}",50013,888961
182,"{""Q0"":"""",""Q1"":""No"",""Q2"":""21"",""Q3"":""""}",27203,917168
183,"{""Q0"":""Click on the final nodes until I find a 48"",""Q1"":""The training phase taught me to speed up my reaction, to go straight to the final node"",""Q2"":""when I saw a 48"",""Q3"":""group to my immediate left"",""Q4"":""Very simple click on all the 48 nodes until I find a 48 then go there,if no 48 then go to the 24""}",114927,771237
183,"{""Q0"":""Don't worry about the initial moves, focus on the final one"",""Q1"":""Nothing"",""Q2"":""51"",""Q3"":""None""}",35857,808101
184,"{""Q0"":""I clicked on the end nodes randomly, hoping to find a $48."",""Q1"":""Did not want to click on any node other than an end node, because it would not have been worth it."",""Q2"":""When I found a node with $48 or if I clicked on 3 or 4 end nodes and found no $48 but found a $24"",""Q3"":""Any end node at random"",""Q4"":""Nothing else, strategy was to guess until I found an end node with $48. Otherwise, it was everything I stated previously.""}",133143,978633
184,"{""Q0"":""End nodes gave more money."",""Q1"":""Nothing."",""Q2"":""23"",""Q3"":""None.""}",20655,1000302
185,"{""Q0"":""Random guess"",""Q1"":""Same as before randomly guessing"",""Q2"":""When my funds got lower"",""Q3"":""Towards the left"",""Q4"":""I had not strategy just hoped I'd win money ""}",55273,929606
185,"{""Q0"":""I am no good at this game."",""Q1"":""Trying to figure out some sort of system or logic behind picking certain amounts."",""Q2"":""35"",""Q3"":""""}",55046,985714
186,"{""Q0"":""looked at end points"",""Q1"":""less money"",""Q2"":""got to highest point"",""Q3"":""it depends"",""Q4"":""no ""}",35731,538106
186,"{""Q0"":""to use clicks"",""Q1"":""no"",""Q2"":""31"",""Q3"":""""}",19253,558365
187,"{""Q0"":""randomly at the end nodes first"",""Q1"":""didnt click on the closer nodes"",""Q2"":""when i felt i had enough information to move"",""Q3"":""end nodes"",""Q4"":""just used gut feeling""}",55708,627317
187,"{""Q0"":""nothing"",""Q1"":""no"",""Q2"":""29"",""Q3"":""""}",12666,640987
188,"{""Q0"":""I was clicking to many nodes on the smaller numbers"",""Q1"":""After spending to much in a few rounds on the inner nodes. "",""Q2"":""When I was given penalties. "",""Q3"":""the closest nodes. "",""Q4"":""It seemed like a better change to earn more If I found the highest outside number and went for it. ""}",102190,796589
188,"{""Q0"":""That I waste value trying to discern all paths. "",""Q1"":""It was hard to understand if there was a certain way to win. "",""Q2"":""27"",""Q3"":""""}",48287,845892
189,"{""Q0"":""I clicked on the end nodes, and then on the nodes between to maximum end result nodes."",""Q1"":""I didn't click on a node that was on a path only to a negative end-result."",""Q2"":""When the path to the maximum end result node was clear."",""Q3"":""On an end-node."",""Q4"":""Not particularly.  Though I probably could have better honed it.  I accidentally pressed a key and missed an entire page of  the instructions.""}",189271,843372
189,"{""Q0"":""That it's better to have a plan, than to just proceed without one."",""Q1"":""Not particularly, except that apparently, you can proceed by pressing a key other than space.  I believe I pressed a key on the keyboard (not the space bar) and it skipped past a page of the instructions before I was able to read them."",""Q2"":""39"",""Q3"":""Nothing that I haven't already mentioned.""}",105050,949427
190,"{""Q0"":""Last nodes first as they're worth the most, then based on where the 48s are, the paths to get there"",""Q1"":""if there were two final 48 nodes on the same path, the ones in between didn't matter"",""Q2"":""when I knew where the 48s were, and if on different paths, the full paths to them"",""Q3"":""end nodes"",""Q4"":""in the middle testing phase, I didn't click at all as the delay was annoying and it was just practice""}",68507,674189
190,"{""Q0"":"""",""Q1"":"""",""Q2"":""24"",""Q3"":""I had to go through this twice... the whole HIT restarted on round 11 of the test block first goround""}",18912,694117
191,"{""Q0"":""Practice session informed me."",""Q1"":""Based on relative judgment of where the spider would end."",""Q2"":""When all of the paths seemed sufficiently clear."",""Q3"":""At the end of each node."",""Q4"":""Simply clicked the end of each node and went backwards from the +$48s I had.""}",64780,609158
191,"{""Q0"":""It's better to mitigate risk than to it is to gamble."",""Q1"":""No."",""Q2"":""28"",""Q3"":""None.""}",45865,656028
192,"{""Q0"":""I found the spot with the most gains first"",""Q1"":""where i would lose the most"",""Q2"":""when I found the +48 spot"",""Q3"":""to the left side mostly"",""Q4"":""I just found the +48 and went there""}",32345,426344
192,"{""Q0"":""That it is good to find the money first"",""Q1"":""nothing"",""Q2"":""29"",""Q3"":""na""}",17251,444599
193,"{""Q0"":""I checked for 48 at all the ends first"",""Q1"":""I went to the path of the green 48"",""Q2"":""once i found the green 48"",""Q3"":""the outside edges"",""Q4"":""no, thats it.""}",76423,719277
193,"{""Q0"":""Nothing, really, just played the game"",""Q1"":""No."",""Q2"":""39"",""Q3"":""No, thank you!""}",49118,769429
194,"{""Q0"":""I used the outer nodes to see where I should end up"",""Q1"":""I didn't click the closer nodes because they're not worth as much"",""Q2"":""When I found the +48 nodes or clicked all the outer nodes"",""Q3"":""the outer nodes"",""Q4"":""No, I just clicked the more expensive outer nodes to start""}",54396,6108869
194,"{""Q0"":""How to problem solve"",""Q1"":""No, pretty straightforward"",""Q2"":""28"",""Q3"":""No, thanks this was fun!""}",28235,6138108
195,"{""Q0"":""I chose not to click at all"",""Q1"":""Based on my money"",""Q2"":""Based on my money"",""Q3"":""First block"",""Q4"":""I didn't really have a strategy""}",34930,455480
195,"{""Q0"":""Nothing"",""Q1"":""No"",""Q2"":""36"",""Q3"":""No""}",11305,467788
196,"{""Q0"":""by reveling node value"",""Q1"":""by guessing"",""Q2"":""when it reaches to end"",""Q3"":""end nodes"",""Q4"":""No specific strategy ""}",111610,743506
196,"{""Q0"":""not sure"",""Q1"":""No"",""Q2"":""36"",""Q3"":""""}",25982,770498
197,"{""Q0"":""just total guessing each time"",""Q1"":""on negative amounts as much as possible."",""Q2"":""when I reached the end of the arrows"",""Q3"":""Left or right"",""Q4"":""Stay away from the negative.""}",70317,1100726
197,"{""Q0"":""Patience as the screen made you wait."",""Q1"":""no"",""Q2"":""54"",""Q3"":""""}",31540,1133282
198,"{""Q0"":""by luck/chance"",""Q1"":""by chance"",""Q2"":""once i seen a positive amount"",""Q3"":""i selected by random"",""Q4"":""""}",68819,1867134
198,"{""Q0"":""click the outside boxes to first instead of the inside boxes"",""Q1"":""no"",""Q2"":""29"",""Q3"":""""}",44368,1912506
199,"{""Q0"":""The final steps had the largest values, $48 buttons outweigh the possible minuses"",""Q1"":""The 1st and second steps really didn't matter if $48 was an option."",""Q2"":""Once I found a $48 button I went for that"",""Q3"":""Final Step bottom right"",""Q4"":""Find the $48 and then just go for it.""}",79619,703228
199,"{""Q0"":""I don't play to win, I play to not lose."",""Q1"":""No"",""Q2"":""24"",""Q3"":""Solid game, I find it hard to imagine you can earn $5 as a bonus though.""}",41787,746024
200,"{""Q0"":""I just clicked an end node until I found the best solution."",""Q1"":""Only the end nodes were worth the money."",""Q2"":""When I found 48 or the best solution."",""Q3"":""End nodes."",""Q4"":""That was it.""}",177716,959508
200,"{""Q0"":""Not sure"",""Q1"":""Nope"",""Q2"":""20"",""Q3"":""None.""}",20323,980886
201,"{""Q0"":""I tried going opposite but for me i couldn't figure out where to go"",""Q1"":""it was a feeling to try and click one and hope for the best"",""Q2"":""after 2 negatives i went the opposite way"",""Q3"":""right hand side"",""Q4"":""i don't think i had a strategy per say.""}",93502,920542
201,"{""Q0"":""nothing i can think of"",""Q1"":""i didn't quite get the testing part, i kept getting delayed"",""Q2"":""27"",""Q3"":""interesting task""}",57475,979040
202,"{""Q0"":""I wanted to maximize the total score by reaching a node with $48"",""Q1"":""I did not click in the direction of lower numbers"",""Q2"":""When I have already found a path to $48"",""Q3"":""First top step"",""Q4"":""I was looking to maximize the total bonus by minimizing the number of clicks and maximizing the money on each step.""}",166407,1423109
202,"{""Q0"":""I learnt how to play this game."",""Q1"":""No"",""Q2"":""45"",""Q3"":""no""}",39286,1463404
203,"{""Q0"":""First click would be the goal or destination"",""Q1"":""would not click the route towards the goal if the goal was the best outcome"",""Q2"":""When I found the best outcome"",""Q3"":""far corners"",""Q4"":""I hope I did it properly""}",108167,694100
203,"{""Q0"":""That I was supposed to learn something, but I just now learned that"",""Q1"":""At first yes, at the end, well I don't know, If I made incorrect decisions, then I suppose yes."",""Q2"":""46"",""Q3"":""Have a nice day""}",129197,824346
